ASV kingdom phylum class order family genus species
ASV_1964 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_1966 Fungi NA NA NA NA NA NA
ASV_1967 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_1970 Fungi Basidiomycota Agaricomycetes Agaricales Inocybaceae Inocybe Inocybe_catalaunica
ASV_1972 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_1974 Fungi Ascomycota Leotiomycetes NA NA NA NA
ASV_1975 Fungi Ascomycota NA NA NA NA NA
ASV_1976 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_1977 Fungi Ascomycota Leotiomycetes Helotiales Dermateaceae NA Dermateaceae_sp
ASV_1978 Fungi Ascomycota NA NA NA NA NA
ASV_1980 Fungi Basidiomycota Agaricomycetes Russulales Russulaceae Russula Russula_versicolor
ASV_1983 Fungi Ascomycota Dothideomycetes Pleosporales NA NA Pleosporales_sp
ASV_1984 Fungi Rozellomycota NA NA NA NA Rozellomycota_sp
ASV_1985 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_1986 Fungi Ascomycota Sordariomycetes Xylariales Microdochiaceae Microdochium Microdochium_phragmitis
ASV_1988 Fungi Ascomycota Sordariomycetes Sordariales NA NA Sordariales_sp
ASV_1989 Fungi Ascomycota Dothideomycetes Pleosporales NA NA NA
ASV_1990 Fungi Chytridiomycota Rhizophydiomycetes Rhizophydiales Rhizophydiaceae Rhizophydium Rhizophydium_sp
ASV_1991 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA Clavariaceae_sp
ASV_1992 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_1993 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora NA
ASV_1996 Fungi Ascomycota Dothideomycetes Pleosporales NA NA Pleosporales_sp
ASV_1997 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_1998 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2000 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2001 Fungi Basidiomycota Tremellomycetes Tremellales Tremellaceae Filobasidiella Filobasidiella_sp
ASV_2002 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_2004 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2005 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2006 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae NA NA
ASV_2007 Fungi Ascomycota Dothideomycetes Capnodiales Teratosphaeriaceae Monticola Monticola_elongata
ASV_2008 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2010 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2011 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2012 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2014 Fungi Ascomycota NA NA NA NA NA
ASV_2015 Fungi Basidiomycota Agaricomycetes Cantharellales Cantharellales_fam_Incertae_sedis Sistotrema Sistotrema_sp
ASV_2017 Fungi NA NA NA NA NA NA
ASV_2018 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2019 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_2020 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2021 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis Leohumicola NA
ASV_2023 Fungi Basidiomycota Tremellomycetes Tremellales NA NA NA
ASV_2025 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Pochonia Pochonia_cordycepisociata
ASV_2026 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA Helotiaceae_sp
ASV_2027 Fungi Ascomycota Dothideomycetes Mytilinidales Gloniaceae NA NA
ASV_2028 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis Acephala Acephala_sp
ASV_2029 Fungi Ascomycota NA NA NA NA NA
ASV_2030 Fungi Ascomycota Lecanoromycetes NA NA NA NA
ASV_2031 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2032 Fungi Ascomycota Sordariomycetes Sordariales NA NA Sordariales_sp
ASV_2033 Fungi Ascomycota Leotiomycetes Helotiales Leotiaceae Pezoloma Pezoloma_ericae
ASV_2035 Fungi NA NA NA NA NA NA
ASV_2036 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2037 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_2039 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora NA
ASV_2040 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2041 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae NA NA
ASV_2042 Fungi Ascomycota NA NA NA NA NA
ASV_2043 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2044 Fungi Ascomycota Pezizomycetes Pezizales Pyronemataceae Trichophaea Trichophaea_sp
ASV_2045 Fungi Ascomycota Leotiomycetes Thelebolales Pseudeurotiaceae Geomyces Geomyces_auratus
ASV_2046 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA Sebacinales_sp
ASV_2047 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2049 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2050 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Penicillium NA
ASV_2051 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2052 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2053 Fungi NA NA NA NA NA NA
ASV_2057 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae NA Glomeraceae_sp
ASV_2059 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum Lachnum_pygmaeum
ASV_2060 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2061 Fungi Ascomycota NA NA NA NA NA
ASV_2063 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_2066 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2067 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2068 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA NA
ASV_2069 Fungi Ascomycota NA NA NA NA NA
ASV_2070 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA Sebacinales_sp
ASV_2071 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_2072 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2073 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Piloderma Piloderma_sp
ASV_2074 Fungi NA NA NA NA NA NA
ASV_2075 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2076 Fungi Ascomycota Geoglossomycetes Geoglossales Geoglossaceae Geoglossum Geoglossum_nigritum
ASV_2078 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Albotricha Albotricha_sp
ASV_2082 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_2083 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2084 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae Ceratobasidium Ceratobasidium_sp
ASV_2085 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2086 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2087 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2088 Fungi Basidiomycota Agaricomycetes Sebacinales Sebacinaceae NA Sebacinaceae_sp
ASV_2090 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae NA NA
ASV_2091 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2092 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2094 Fungi NA NA NA NA NA NA
ASV_2095 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2096 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_2097 Fungi Ascomycota Dothideomycetes Pleosporales NA NA Pleosporales_sp
ASV_2098 Fungi Ascomycota Leotiomycetes Helotiales Helotiaceae NA Helotiaceae_sp
ASV_2099 Fungi Ascomycota Leotiomycetes Helotiales Vibrisseaceae Phialocephala NA
ASV_2100 Fungi Basidiomycota Agaricomycetes Cantharellales Tulasnellaceae Tulasnella Tulasnella_sp
ASV_2101 Fungi Ascomycota Sordariomycetes Sordariales Sordariales_fam_Incertae_sedis Conlarium Conlarium_sp
ASV_2102 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2103 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_sp
ASV_2104 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2105 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2107 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2110 Fungi Ascomycota Dothideomycetes Capnodiales Extremaceae NA Extremaceae_sp
ASV_2111 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Hyaloscypha Hyaloscypha_finlandica
ASV_2112 Fungi Ascomycota NA NA NA NA NA
ASV_2113 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis Leohumicola Leohumicola_minima
ASV_2114 Fungi Basidiomycota Agaricomycetes NA NA NA Agaricomycetes_sp
ASV_2115 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_2116 Fungi Olpidiomycota Olpidiomycetes Olpidiales Olpidiaceae NA Olpidiaceae_sp
ASV_2117 Fungi Ascomycota Sordariomycetes Hypocreales NA NA Hypocreales_sp
ASV_2119 Fungi NA NA NA NA NA Fungi_sp
ASV_2120 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2122 Fungi Ascomycota Leotiomycetes Helotiales Vibrisseaceae Vibrissea Vibrissea_sp
ASV_2123 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae NA NA
ASV_2124 Fungi Ascomycota Leotiomycetes Phacidiales Phacidiaceae Gremmenia Gremmenia_infestans
ASV_2126 Fungi Basidiomycota Agaricomycetes Russulales Russulaceae Russula NA
ASV_2127 Fungi NA NA NA NA NA NA
ASV_2128 Fungi Basidiomycota Agaricomycetes Agaricales NA NA Agaricales_sp
ASV_2129 Fungi Ascomycota Dothideomycetes NA NA NA Dothideomycetes_sp
ASV_2131 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2132 Fungi Basidiomycota Agaricomycetes Cantharellales Tulasnellaceae NA NA
ASV_2133 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2134 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2136 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2137 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2138 Fungi Ascomycota Sordariomycetes Sordariales NA NA Sordariales_sp
ASV_2140 Fungi Ascomycota NA NA NA NA NA
ASV_2141 Fungi Basidiomycota Agaricomycetes Agaricales NA NA Agaricales_sp
ASV_2142 Fungi Ascomycota Dothideomycetes Pleosporales Leptosphaeriaceae Plenodomus Plenodomus_biglobosus
ASV_2143 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2144 Fungi Ascomycota Sordariomycetes Glomerellales Reticulascaceae NA Reticulascaceae_sp
ASV_2145 Fungi Ascomycota Leotiomycetes NA NA NA Leotiomycetes_sp
ASV_2146 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2147 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis NA NA
ASV_2149 Fungi Ascomycota Dothideomycetes Pleosporales Didymosphaeriaceae Paraphaeosphaeria Paraphaeosphaeria_sp
ASV_2150 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae Tomentella Tomentella_badia
ASV_2151 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae NA Ceratobasidiaceae_sp
ASV_2152 Fungi Basidiomycota Agaricomycetes Trechisporales NA NA Trechisporales_sp
ASV_2153 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae NA NA
ASV_2155 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2156 Fungi Ascomycota NA NA NA NA NA
ASV_2157 Fungi NA NA NA NA NA NA
ASV_2158 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae Ilyonectria Ilyonectria_mors-panacis
ASV_2159 Fungi Ascomycota Pezizomycetes Pezizales Pyronemataceae Tarzetta Tarzetta_sp
ASV_2160 Fungi Ascomycota NA NA NA NA NA
ASV_2162 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2163 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Neoascochyta Neoascochyta_desmazieri
ASV_2164 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Clavaria Clavaria_atrofusca
ASV_2165 Fungi Basidiomycota Agaricomycetes NA NA NA Agaricomycetes_sp
ASV_2166 Fungi Basidiomycota Tremellomycetes Filobasidiales Filobasidiaceae Goffeauzyma Goffeauzyma_gastrica
ASV_2167 Fungi Basidiomycota Agaricomycetes Sebacinales Sebacinaceae NA Sebacinaceae_sp
ASV_2168 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2169 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae Clavulinopsis Clavulinopsis_helvola
ASV_2170 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Penicillium NA
ASV_2172 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2173 Fungi NA NA NA NA NA NA
ASV_2175 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Veronaea Veronaea_sp
ASV_2177 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2178 Fungi Ascomycota NA NA NA NA NA
ASV_2180 Fungi Basidiomycota Agaricomycetes Tremellodendropsidales NA NA Tremellodendropsidales_sp
ASV_2182 Fungi Basidiomycota Agaricomycetes Cantharellales Ceratobasidiaceae NA Ceratobasidiaceae_sp
ASV_2183 Fungi Ascomycota NA NA NA NA NA
ASV_2184 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena Mycena_leptocephala
ASV_2185 Fungi Ascomycota Dothideomycetes Pleosporales Didymosphaeriaceae NA NA
ASV_2188 Fungi Basidiomycota Agaricomycetes Polyporales Podoscyphaceae Cotylidia Cotylidia_carpatica
ASV_2189 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA Herpotrichiellaceae_sp
ASV_2190 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2191 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2194 Fungi Ascomycota NA NA NA NA NA
ASV_2195 Fungi Basidiomycota Agaricomycetes Polyporales NA NA Polyporales_sp
ASV_2196 Fungi Basidiomycota Agaricomycetes Agaricales NA NA NA
ASV_2197 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporales_fam_Incertae_sedis Pseudorobillarda Pseudorobillarda_phragmitis
ASV_2199 Fungi Ascomycota Orbiliomycetes Orbiliales NA NA Orbiliales_sp
ASV_2200 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_2202 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA Clavariaceae_sp
ASV_2203 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_2204 Fungi Ascomycota NA NA NA NA NA
ASV_2205 Fungi Basidiomycota Agaricomycetes Russulales Russulaceae Russula NA
ASV_2206 Fungi NA NA NA NA NA NA
ASV_2207 Fungi Ascomycota Dothideomycetes Pleosporales Melanommataceae NA NA
ASV_2208 Fungi Ascomycota NA NA NA NA NA
ASV_2209 Fungi Ascomycota NA NA NA NA NA
ASV_2210 Fungi Glomeromycota NA NA NA NA Glomeromycota_sp
ASV_2211 Fungi Ascomycota NA NA NA NA NA
ASV_2212 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreaceae Trichoderma NA
ASV_2213 Fungi Ascomycota Sordariomycetes NA NA NA Sordariomycetes_sp
ASV_2214 Fungi Ascomycota Leotiomycetes Phacidiales Phacidiaceae Gremmenia Gremmenia_infestans
ASV_2215 Fungi Basidiomycota Agaricomycetes Agaricales NA NA NA
ASV_2217 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA Chaetothyriales_sp
ASV_2220 Fungi Ascomycota NA NA NA NA NA
ASV_2221 Fungi NA NA NA NA NA Fungi_sp
ASV_2222 Fungi Basidiomycota Agaricomycetes Tremellodendropsidales NA NA Tremellodendropsidales_sp
ASV_2223 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA NA
ASV_2224 Fungi Ascomycota Eurotiomycetes Verrucariales Verrucariaceae NA NA
ASV_2225 Fungi Ascomycota NA NA NA NA NA
ASV_2226 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Schizothecium Schizothecium_sp
ASV_2228 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2230 Fungi NA NA NA NA NA Fungi_sp
ASV_2231 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae NA NA
ASV_2232 Fungi Ascomycota NA NA NA NA NA
ASV_2233 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae NA NA
ASV_2234 Fungi Ascomycota Geoglossomycetes Geoglossales Geoglossaceae Geoglossum Geoglossum_nigritum
ASV_2235 Fungi NA NA NA NA NA Fungi_sp
ASV_2236 Fungi Basidiomycota Agaricomycetes Agaricales NA NA NA
ASV_2237 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala NA
ASV_2239 Fungi Basidiomycota Agaricomycetes Thelephorales Thelephoraceae Tomentella Tomentella_sp
ASV_2240 Fungi NA NA NA NA NA NA
ASV_2241 Fungi Basidiomycota Agaricomycetes Agaricales Stephanosporaceae NA Stephanosporaceae_sp
ASV_2242 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2243 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2244 Fungi Ascomycota Sordariomycetes Hypocreales NA NA Hypocreales_sp
ASV_2245 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2246 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA NA
ASV_2247 Fungi NA NA NA NA NA NA
ASV_2248 Fungi Ascomycota Leotiomycetes Helotiales Leotiaceae Alatospora Alatospora_acuminata
ASV_2249 Fungi Basidiomycota Agaricomycetes Sebacinales Serendipitaceae Serendipita Serendipita_sp
ASV_2251 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala NA
ASV_2252 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2253 Fungi Basidiomycota Agaricomycetes Atheliales Atheliaceae Piloderma NA
ASV_2254 Fungi Basidiomycota Agaricomycetes Agaricales Typhulaceae Typhula Typhula_ishikariensis
ASV_2255 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2256 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2257 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2258 Fungi Ascomycota Dothideomycetes Pleosporales Cucurbitariaceae Pyrenochaeta Pyrenochaeta_sp
ASV_2259 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA Lasiosphaeriaceae_sp
ASV_2260 Fungi Ascomycota Leotiomycetes Helotiales Myxotrichaceae Oidiodendron Oidiodendron_maius
ASV_2261 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporales_fam_Incertae_sedis Pseudorobillarda Pseudorobillarda_phragmitis
ASV_2263 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Penicillium NA
ASV_2265 Fungi Basidiomycota Agaricomycetes Agaricales Clavariaceae NA NA
ASV_2266 Fungi Ascomycota Sordariomycetes Hypocreales NA NA NA
ASV_2267 Fungi Ascomycota Dothideomycetes Pleosporales Lindgomycetaceae NA NA
ASV_2268 Fungi Ascomycota Sordariomycetes NA NA NA NA
ASV_2269 Fungi NA NA NA NA NA NA
ASV_2270 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2271 Fungi Ascomycota NA NA NA NA Ascomycota_sp
ASV_2272 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2273 Fungi Basidiomycota Agaricomycetes Tremellodendropsidales NA NA Tremellodendropsidales_sp
ASV_2274 Fungi Ascomycota Dothideomycetes Pleosporales Didymosphaeriaceae Paraphaeosphaeria NA
ASV_2275 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2276 Fungi NA NA NA NA NA NA
ASV_2278 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2279 Fungi Ascomycota Sordariomycetes Xylariales NA NA Xylariales_sp
ASV_2280 Fungi Basidiomycota Cystobasidiomycetes Erythrobasidiales Erythrobasidiales_fam_Incertae_sedis Sakaguchia NA
ASV_2281 Fungi Ascomycota NA NA NA NA NA
ASV_2282 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2283 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA Lasiosphaeriaceae_sp
ASV_2286 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Podospora NA
ASV_2287 Fungi Ascomycota NA NA NA NA NA
ASV_2288 Fungi NA NA NA NA NA Fungi_sp
ASV_2289 Fungi Ascomycota Dothideomycetes Pleosporales Melanommataceae NA NA
ASV_2290 Fungi Ascomycota Archaeorhizomycetes Archaeorhizomycetales Archaeorhizomycetaceae Archaeorhizomyces Archaeorhizomyces_sp
ASV_2291 Fungi Basidiomycota Agaricomycetes Tremellodendropsidales NA NA Tremellodendropsidales_sp
ASV_2292 Fungi NA NA NA NA NA NA
ASV_2294 Fungi Ascomycota Dothideomycetes Pleosporales Didymosphaeriaceae NA NA
ASV_2295 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2296 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Lachnum NA
ASV_2297 Fungi Ascomycota Eurotiomycetes Chaetothyriales NA NA Chaetothyriales_sp
ASV_2300 Fungi Ascomycota Leotiomycetes Helotiales NA NA Helotiales_sp
ASV_2301 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae Hyaloscypha Hyaloscypha_sp
ASV_2302 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2303 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Apodus Apodus_deciduus
ASV_2304 Fungi Basidiomycota Agaricomycetes Agaricales Tricholomataceae Mycena NA
ASV_2305 Fungi NA NA NA NA NA NA
ASV_2306 Fungi Basidiomycota Agaricomycetes Agaricales Bolbitiaceae Conocybe Conocybe_semiglobata
ASV_2309 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae NA NA
ASV_2310 Fungi Basidiomycota Agaricomycetes Auriculariales NA NA Auriculariales_sp
ASV_2311 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae NA Hyaloscyphaceae_sp
ASV_2312 Fungi Ascomycota Leotiomycetes Helotiales NA NA NA
ASV_2313 Fungi Ascomycota Leotiomycetes Helotiales Hyaloscyphaceae NA NA
ASV_2314 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2315 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae NA NA
ASV_2319 Fungi Glomeromycota Glomeromycetes Glomerales Glomeraceae Rhizophagus Rhizophagus_sp
ASV_2320 Fungi Ascomycota Leotiomycetes Helotiales Helotiales_fam_Incertae_sedis Leohumicola NA
ASV_2321 Fungi NA NA NA NA NA Fungi_sp
ASV_2322 Fungi Basidiomycota Agaricomycetes Sebacinales NA NA NA
ASV_2323 Fungi Basidiomycota Agaricomycetes Agaricales Inocybaceae Inocybe NA
ASV_2325 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae NA Sporormiaceae_sp
ASV_2328 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreaceae Trichoderma NA
